-9.744212353003544195e+03,1.218270000000000000e+05,1.596000000000000000e+03,1.649306176501776281e+04
-1.564031985831366364e+04,2.681600000000000000e+05,1.953000000000000000e+03,2.840359929156833095e+04
-1.022356652674168799e+04,1.232370000000000000e+05,1.834000000000000000e+03,1.928483263370842542e+04
-8.865879298473128074e+03,1.030110000000000000e+05,1.574000000000000000e+03,1.496439649236563673e+04
-2.366817949256582142e+04,6.064650000000000000e+05,2.165000000000000000e+03,4.227689746282908891e+04
-1.346641552739191684e+04,1.988730000000000000e+05,1.762000000000000000e+03,2.368207763695952599e+04
-1.085550367402344455e+04,1.329130000000000000e+05,1.614000000000000000e+03,1.843651837011723183e+04
-9.686258914590165659e+03,1.220100000000000000e+05,1.610000000000000000e+03,1.676629457295083193e+04
-1.126490242823997141e+04,1.548070000000000000e+05,1.725000000000000000e+03,1.991651214119991346e+04
-9.272193136847623464e+03,1.156880000000000000e+05,1.595000000000000000e+03,1.589296568423811914e+04
-1.098562665537569774e+04,1.552910000000000000e+05,1.530000000000000000e+03,1.770513327687849960e+04
-7.660888820239346387e+03,8.476500000000000000e+04,1.567000000000000000e+03,1.350344410119670283e+04
-9.976865663371367191e+03,1.196610000000000000e+05,1.654000000000000000e+03,1.734932831685680139e+04
-1.024153911643139509e+04,1.339090000000000000e+05,1.657000000000000000e+03,1.809369558215692814e+04
-1.518506129323699861e+04,3.017460000000000000e+05,1.829000000000000000e+03,2.767730646618498213e+04
-8.137498822995204137e+03,9.128600000000000000e+04,1.689000000000000000e+03,1.499449411497600522e+04
-1.267431096795101985e+04,1.810480000000000000e+05,1.864000000000000000e+03,2.485155483975512107e+04
-8.240440183337605049e+03,9.912400000000000000e+04,1.716000000000000000e+03,1.542120091668800706e+04
-8.209267459273547502e+03,9.220600000000000000e+04,1.571000000000000000e+03,1.398333729636776479e+04
-9.314397260995749093e+03,1.095320000000000000e+05,1.607000000000000000e+03,1.732298630497879276e+04
-1.212008759371022825e+04,1.855740000000000000e+05,1.842000000000000000e+03,2.077543796855113760e+04
-1.783038388786353244e+04,3.412380000000000000e+05,2.664000000000000000e+03,4.157391943931765127e+04
-8.346845706450656508e+03,9.613600000000000000e+04,1.671000000000000000e+03,1.477722853225326435e+04
-9.444406701611796962e+03,1.279470000000000000e+05,1.704000000000000000e+03,1.712603350805902301e+04
-9.833068210213657949e+03,1.447990000000000000e+05,1.650000000000000000e+03,1.868034105106825518e+04
-1.205091313026610260e+04,2.113620000000000000e+05,1.704000000000000000e+03,2.073656565133047843e+04
-1.058768218549544144e+04,1.440190000000000000e+05,1.709000000000000000e+03,1.811541092747723087e+04
-1.037905589983674508e+04,1.398980000000000000e+05,1.643000000000000000e+03,1.889427949918375452e+04
-1.159581826051534154e+04,1.580810000000000000e+05,1.890000000000000000e+03,2.278609130257672950e+04
