-7.649896615701720293e+03,2.060560000000000000e+05,2.310000000000000000e+03,2.669948307850859419e+04
-7.566803085115720933e+03,1.766760000000000000e+05,2.320000000000000000e+03,2.623401542557861103e+04
-9.022365630075635636e+03,3.035290000000000000e+05,2.445000000000000000e+03,3.288682815037818364e+04
-5.518653124532178481e+03,1.228680000000000000e+05,2.002000000000000000e+03,1.758326562266086694e+04
-7.815201893148359886e+03,1.811900000000000000e+05,2.366000000000000000e+03,2.724600946574177578e+04
-5.990567210668643384e+03,1.380790000000000000e+05,2.048000000000000000e+03,1.971283605334319145e+04
-7.704589455489942338e+03,1.716320000000000000e+05,2.360000000000000000e+03,2.672294727744967895e+04
-6.055762150242865573e+03,1.499550000000000000e+05,2.074000000000000000e+03,1.990881075121430695e+04
-7.852681832374465557e+03,2.091430000000000000e+05,2.341000000000000000e+03,2.755840916187230687e+04
-8.014502926757912974e+03,2.409180000000000000e+05,2.249000000000000000e+03,2.882751463378959306e+04
-5.715034157622196290e+03,1.281610000000000000e+05,2.028000000000000000e+03,1.843517078811093234e+04
-1.092814326455895207e+04,3.550560000000000000e+05,2.731000000000000000e+03,4.098571632279486948e+04
-6.570458724335917395e+03,1.786260000000000000e+05,2.089000000000000000e+03,2.240729362167957515e+04
-5.860381041070002539e+03,1.186190000000000000e+05,2.137000000000000000e+03,1.861690520535000178e+04
-7.084641538854087230e+03,1.665240000000000000e+05,2.238000000000000000e+03,2.423320769427039704e+04
-7.710226419463885577e+03,1.628830000000000000e+05,2.463000000000000000e+03,2.623613209731942698e+04
-6.593238852402433622e+03,1.426860000000000000e+05,2.131000000000000000e+03,2.224119426201215902e+04
-5.695774316014947544e+03,1.413090000000000000e+05,2.003000000000000000e+03,1.846387158007474136e+04
-7.861835106887122492e+03,1.867320000000000000e+05,2.357000000000000000e+03,2.752417553443563520e+04
-6.106404106457704074e+03,1.394260000000000000e+05,2.038000000000000000e+03,2.034202053228851946e+04
-6.406917191299678052e+03,1.895960000000000000e+05,2.017000000000000000e+03,2.194958595649840936e+04
-8.480154117294379830e+03,1.903220000000000000e+05,2.583000000000000000e+03,2.948577058647187732e+04
-7.325218457453563133e+03,1.848070000000000000e+05,2.374000000000000000e+03,2.475609228726785295e+04
-4.755943125500532005e+03,7.769800000000000000e+04,1.947000000000000000e+03,1.404471562750265184e+04
-6.870615400374415913e+03,1.672920000000000000e+05,2.179000000000000000e+03,2.345807700187203955e+04
-6.153350652608717610e+03,1.653860000000000000e+05,2.066000000000000000e+03,1.997675326304359260e+04
-4.685585734287164996e+03,8.570400000000000000e+04,1.922000000000000000e+03,1.381792867143578405e+04
-6.293549276622578873e+03,1.321220000000000000e+05,2.117000000000000000e+03,2.088274638311288072e+04
-6.010708847744165723e+03,1.273380000000000000e+05,2.178000000000000000e+03,1.916354423872082043e+04
-6.070455550880439660e+03,1.325160000000000000e+05,2.054000000000000000e+03,2.008227775440222467e+04
-7.933623561639133186e+03,2.964730000000000000e+05,2.186000000000000000e+03,2.873811780819568230e+04
-6.810367238460486988e+03,1.642310000000000000e+05,2.206000000000000000e+03,2.302183619230246768e+04
-5.854743069657396518e+03,1.189410000000000000e+05,2.054000000000000000e+03,1.900371534828699441e+04
-4.742723272417777480e+03,8.517000000000000000e+04,1.924000000000000000e+03,1.403461636208888558e+04
-9.936035166476855011e+03,2.301040000000000000e+05,2.888000000000000000e+03,3.524017583238425141e+04
-5.571814560264141619e+03,1.100070000000000000e+05,2.073000000000000000e+03,1.749407280132069354e+04
-5.820673837894993994e+03,1.132160000000000000e+05,2.095000000000000000e+03,1.862836918947496451e+04
-5.372174502311278047e+03,1.169020000000000000e+05,1.953000000000000000e+03,1.691187251155637568e+04
-7.494573211905404605e+03,1.418690000000000000e+05,2.509000000000000000e+03,2.492786605952701939e+04
-4.412398458781862246e+03,9.372100000000000000e+04,1.825000000000000000e+03,1.293699229390930304e+04
-6.075311929482733831e+03,1.532650000000000000e+05,2.062000000000000000e+03,2.006655964741366188e+04
-5.700714602283755994e+03,1.003060000000000000e+05,2.090000000000000000e+03,1.805357301141876815e+04
-5.297308142539112850e+03,9.888400000000000000e+04,2.025000000000000000e+03,1.636154071269557244e+04
-6.850563702819278660e+03,1.578490000000000000e+05,2.145000000000000000e+03,2.352781851409640149e+04
-5.880561422003267580e+03,1.785230000000000000e+05,1.987000000000000000e+03,1.946780711001634336e+04
-5.195013767967942840e+03,1.039430000000000000e+05,1.968000000000000000e+03,1.613506883983968510e+04
-5.714751984000983612e+03,1.067690000000000000e+05,2.145000000000000000e+03,1.784875992000491533e+04
-5.466073952200626081e+03,1.280570000000000000e+05,2.087000000000000000e+03,1.689536976100313404e+04
-4.959373018970493831e+03,1.059790000000000000e+05,1.908000000000000000e+03,1.525686509485247734e+04
-5.290822328264939642e+03,9.970600000000000000e+04,2.013000000000000000e+03,1.638911164132469276e+04
-5.771886390206825126e+03,1.317040000000000000e+05,2.052000000000000000e+03,1.859943195103414473e+04
-5.160092596123659860e+03,9.306900000000000000e+04,2.016000000000000000e+03,1.564846298061828384e+04
-5.436890502793668929e+03,9.544100000000000000e+04,2.015000000000000000e+03,1.710945251396831372e+04
-8.870315937823168497e+03,2.239960000000000000e+05,2.619000000000000000e+03,3.125657968911586067e+04
-5.291527507020894518e+03,9.913600000000000000e+04,2.022000000000000000e+03,1.634763753510446259e+04
-6.700693782563512286e+03,1.176790000000000000e+05,2.301000000000000000e+03,2.199846891281756325e+04
-5.362354551053726937e+03,1.181650000000000000e+05,1.997000000000000000e+03,1.682677275526863014e+04
-4.776088387502138175e+03,7.650800000000000000e+04,1.938000000000000000e+03,1.419044193751067542e+04
-4.873870774014969356e+03,8.910700000000000000e+04,1.985000000000000000e+03,1.444435387007485224e+04
-5.552419443775802392e+03,9.220400000000000000e+04,2.182000000000000000e+03,1.685209721887904016e+04
-4.837009382672510583e+03,8.019500000000000000e+04,1.999000000000000000e+03,1.419004691336255564e+04
-5.281992486359422401e+03,1.024360000000000000e+05,2.066000000000000000e+03,1.607996243179709927e+04
-4.369295924526043564e+03,7.700000000000000000e+04,1.913000000000000000e+03,1.228147962263021509e+04
-5.270652852972496476e+03,9.598900000000000000e+04,2.030000000000000000e+03,1.620326426486249693e+04
-5.362222654801896169e+03,1.050310000000000000e+05,2.063000000000000000e+03,1.649611327400946902e+04
-5.320264936719900106e+03,9.692000000000000000e+04,2.085000000000000000e+03,1.617632468359950144e+04
-4.828895662269158493e+03,8.950900000000000000e+04,1.997000000000000000e+03,1.415947831134582520e+04
-4.828709793688223726e+03,9.200100000000000000e+04,1.944000000000000000e+03,1.442354896844113864e+04
-5.257393973141607603e+03,1.168580000000000000e+05,1.980000000000000000e+03,1.638696986570801892e+04
-4.791471496137504801e+03,9.987600000000000000e+04,1.964000000000000000e+03,1.413735748068752400e+04
-4.799775599915496969e+03,8.845900000000000000e+04,1.991000000000000000e+03,1.404387799957745665e+04
-4.978485789745116563e+03,1.017170000000000000e+05,1.992000000000000000e+03,1.493242894872558827e+04
-4.898810915592534911e+03,8.663200000000000000e+04,1.948000000000000000e+03,1.475405457796268274e+04
-4.607056086448299538e+03,7.343800000000000000e+04,1.943000000000000000e+03,1.331228043224151224e+04
-4.727433816062009100e+03,8.135100000000000000e+04,1.938000000000000000e+03,1.394716908031002276e+04
-4.741831979652939481e+03,1.006110000000000000e+05,1.923000000000000000e+03,1.409415989826472469e+04
-4.789352084123472196e+03,7.202600000000000000e+04,2.018000000000000000e+03,1.385676042061737280e+04
-4.603998898320117405e+03,8.778300000000000000e+04,1.914000000000000000e+03,1.344999449160055883e+04
-4.646048261895509313e+03,1.007960000000000000e+05,1.888000000000000000e+03,1.379024130947758204e+04
-6.203980424340407808e+03,1.133180000000000000e+05,2.200000000000000000e+03,2.001990212170204177e+04
-4.309142226280441719e+03,6.571000000000000000e+04,1.910000000000000000e+03,1.199571113140220950e+04
-4.575469215961672489e+03,8.982000000000000000e+04,1.933000000000000000e+03,1.321234607980835062e+04
-4.484944712356272248e+03,8.700400000000000000e+04,1.873000000000000000e+03,1.272672356178136943e+04
-4.791393675352008358e+03,9.172600000000000000e+04,1.935000000000000000e+03,1.428196837676006180e+04
-5.317613896053616372e+03,9.892200000000000000e+04,2.113000000000000000e+03,1.602306948026808095e+04
-6.149631137544928606e+03,1.081270000000000000e+05,2.300000000000000000e+03,1.924815568772461484e+04
-4.666845723973043278e+03,7.564200000000000000e+04,1.941000000000000000e+03,1.362922861986520002e+04
-5.172799354685618709e+03,1.118490000000000000e+05,2.013000000000000000e+03,1.579899677342809628e+04
-4.365204703748027896e+03,6.603800000000000000e+04,1.942000000000000000e+03,1.211602351874014676e+04
-4.727442124900777344e+03,8.595900000000000000e+04,1.975000000000000000e+03,1.376221062450386853e+04
-4.370310162582981320e+03,6.336400000000000000e+04,1.886000000000000000e+03,1.242155081291490933e+04
-4.155874157169900172e+03,6.190400000000000000e+04,1.879000000000000000e+03,1.138437078584950177e+04
-5.222362223181845366e+03,7.818300000000000000e+04,2.130000000000000000e+03,1.546181111590923501e+04
-4.389279599893937302e+03,6.802500000000000000e+04,1.926000000000000000e+03,1.231639799946966195e+04
-4.595156407101171681e+03,9.607800000000000000e+04,1.955000000000000000e+03,1.320078203550586477e+04
-4.443942232936214168e+03,9.639200000000000000e+04,1.937000000000000000e+03,1.253471116468107721e+04
-4.370260148181143450e+03,7.314600000000000000e+04,1.891000000000000000e+03,1.239630074090568451e+04
-5.459734356072467563e+03,9.149000000000000000e+04,2.195000000000000000e+03,1.632367178036234145e+04
-4.393599508717358731e+03,9.574700000000000000e+04,1.910000000000000000e+03,1.241799754358680730e+04
-4.324142286216467255e+03,6.395900000000000000e+04,1.948000000000000000e+03,1.188071143108234537e+04
-5.429861720821139897e+03,7.471200000000000000e+04,2.203000000000000000e+03,1.613430860410567584e+04
-4.149468089467315622e+03,6.049000000000000000e+04,1.890000000000000000e+03,1.129734044733657356e+04
-5.172012726013123029e+03,9.172800000000000000e+04,2.053000000000000000e+03,1.559506363006560787e+04
-4.585472063423041618e+03,8.176900000000000000e+04,1.952000000000000000e+03,1.316736031711519536e+04
-4.810692759957114504e+03,7.345100000000000000e+04,1.957000000000000000e+03,1.426846379978555888e+04
-4.800941481257018495e+03,1.067270000000000000e+05,1.929000000000000000e+03,1.435970740628508429e+04
-4.482953725525175287e+03,7.538400000000000000e+04,1.945000000000000000e+03,1.268976862762585915e+04
-4.485144285991392280e+03,7.118700000000000000e+04,1.942000000000000000e+03,1.271572142995696231e+04
-5.346424203018094886e+03,1.024510000000000000e+05,2.039000000000000000e+03,1.653712101509047716e+04
-4.213039325994047431e+03,5.927100000000000000e+04,1.920000000000000000e+03,1.146519662997024898e+04
-4.336367102550675554e+03,7.068400000000000000e+04,1.929000000000000000e+03,1.203683551275340324e+04
-4.333006624355483837e+03,6.617900000000000000e+04,1.930000000000000000e+03,1.201503312177743464e+04
-4.503812131606098774e+03,8.263200000000000000e+04,1.964000000000000000e+03,1.269906065803051388e+04
-5.512448296613200000e+03,9.621200000000000000e+04,2.136000000000000000e+03,1.688224148306602729e+04
-4.911518128596750103e+03,8.814400000000000000e+04,1.958000000000000000e+03,1.476759064298374687e+04
-3.996624030587162451e+03,5.151400000000000000e+04,1.889000000000000000e+03,1.053812015293580407e+04
-4.848446383940543456e+03,8.905700000000000000e+04,2.032000000000000000e+03,1.408223191970272819e+04
-4.445289261690630155e+03,7.221800000000000000e+04,1.905000000000000000e+03,1.247944630845313623e+04
-4.776322193062009319e+03,8.782500000000000000e+04,1.921000000000000000e+03,1.427661096531004114e+04
-4.043370293632073299e+03,6.297400000000000000e+04,1.924000000000000000e+03,1.059685146816035194e+04
-4.227141140616748089e+03,7.645000000000000000e+04,1.866000000000000000e+03,1.154770570308374590e+04
-4.303999866947082410e+03,7.870200000000000000e+04,1.876000000000000000e+03,1.213999933473539568e+04
-4.378269618761750280e+03,7.511900000000000000e+04,1.979000000000000000e+03,1.199634809380876140e+04
-4.124081197744850215e+03,5.983800000000000000e+04,1.872000000000000000e+03,1.126040598872425289e+04
-4.767371583875491524e+03,1.018370000000000000e+05,1.956000000000000000e+03,1.405685791937744762e+04
-4.004579562051308585e+03,5.988600000000000000e+04,1.893000000000000000e+03,1.055789781025654702e+04
-4.127395373889328766e+03,8.403400000000000000e+04,1.864000000000000000e+03,9.971976869446660203e+03
-5.768489257253000687e+03,1.145130000000000000e+05,2.202000000000000000e+03,1.783244628626500707e+04
-4.548789652980824030e+03,8.783400000000000000e+04,1.917000000000000000e+03,1.315894826490410924e+04
-3.963784277102972737e+03,5.828600000000000000e+04,1.884000000000000000e+03,1.039892138551487369e+04
-5.221050764972183060e+03,9.451400000000000000e+04,2.079000000000000000e+03,1.571025382486091257e+04
-4.194947536885032605e+03,6.579500000000000000e+04,1.885000000000000000e+03,1.154973768442514847e+04
-4.354087528426106473e+03,8.128700000000000000e+04,1.876000000000000000e+03,1.207943764213053328e+04
-4.151891976106987386e+03,5.631800000000000000e+04,1.913000000000000000e+03,1.119445988053494511e+04
-4.272976527159387842e+03,7.787300000000000000e+04,1.942000000000000000e+03,1.165488263579695376e+04
-4.597000670586218803e+03,9.162300000000000000e+04,1.932000000000000000e+03,1.332500335293110584e+04
-3.944759351049162888e+03,5.922300000000000000e+04,1.886000000000000000e+03,1.029379675524582308e+04
-4.203304845456176736e+03,6.458000000000000000e+04,1.900000000000000000e+03,1.151652422728088823e+04
-4.032201151206259965e+03,6.176300000000000000e+04,1.853000000000000000e+03,1.089600575603131256e+04
-4.291991564684084551e+03,5.597300000000000000e+04,1.992000000000000000e+03,1.130195782342040729e+04
-4.052464517730990337e+03,5.771200000000000000e+04,1.911000000000000000e+03,1.070732258865495714e+04
-4.218973763906637942e+03,8.114300000000000000e+04,1.901000000000000000e+03,1.086586881953317970e+04
-4.239482554194368277e+03,8.133100000000000000e+04,1.889000000000000000e+03,1.175241277097185593e+04
-3.925708163598058491e+03,6.392100000000000000e+04,1.896000000000000000e+03,1.014854081799029518e+04
-4.256809420814285659e+03,5.716700000000000000e+04,1.964000000000000000e+03,1.146404710407142375e+04
-3.890658742689214250e+03,5.335800000000000000e+04,1.884000000000000000e+03,1.003329371344607353e+04
-4.521264978459885242e+03,1.058220000000000000e+05,2.009000000000000000e+03,1.256132489229944076e+04
-3.906297097155432766e+03,5.039200000000000000e+04,1.909000000000000000e+03,9.986485485777177018e+03
-3.903493041110315062e+03,5.471700000000000000e+04,1.849000000000000000e+03,1.027246520555157258e+04
